fpr,tpr,threshold
0.0963032728985166,0.5686695278969958,0.20648955
0.0963032728985166,0.5697424892703863,0.20583811
0.0972451141982576,0.5697424892703863,0.20228282
0.0972451141982576,0.5708154506437768,0.20211415
0.09771603484812809,0.5708154506437768,0.19869305
0.09771603484812809,0.572961373390558,0.19747983
0.09865787614786908,0.572961373390558,0.19295561
0.09865787614786908,0.575107296137339,0.19052964
0.09983517777254533,0.575107296137339,0.1872109
0.09983517777254533,0.5761802575107297,0.18708704
0.10054155874735107,0.5761802575107297,0.18552986
0.10054155874735107,0.5772532188841202,0.18442465
0.10077701907228633,0.5772532188841202,0.18419121
0.10077701907228633,0.5804721030042919,0.18344596
0.10171886037202732,0.5804721030042919,0.18116851
0.10171886037202732,0.5815450643776824,0.18072475
0.10242524134683306,0.5815450643776824,0.17884228
0.10289616199670355,0.5815450643776824,0.17871077
0.1031316223216388,0.5815450643776824,0.17758726
0.1031316223216388,0.5826180257510729,0.17682834
0.10383800329644455,0.5826180257510729,0.1763264
0.10383800329644455,0.5836909871244635,0.17573355
0.10454438427125029,0.5836909871244635,0.17244276
0.10454438427125029,0.5847639484978541,0.17146389
0.10595714622086179,0.5847639484978541,0.168608
0.10595714622086179,0.5858369098712446,0.16823624
0.10689898752060278,0.5858369098712446,0.16611707
0.10689898752060278,0.5869098712446352,0.1655258
0.10760536849540853,0.5869098712446352,0.16465308
0.10760536849540853,0.5879828326180258,0.16443196
0.10901813044502001,0.5879828326180258,0.16221914
0.10901813044502001,0.5890557939914163,0.16130678
0.10972451141982575,0.5890557939914163,0.1596545
0.10972451141982575,0.5901287553648069,0.15955244
0.11019543206969626,0.5901287553648069,0.15915175
0.11019543206969626,0.5912017167381974,0.15869606
0.11066635271956675,0.5912017167381974,0.15634759
0.11066635271956675,0.592274678111588,0.15599518
0.11113727336943725,0.592274678111588,0.15509033
0.11113727336943725,0.5933476394849786,0.15497567
0.11137273369437249,0.5933476394849786,0.15445864
0.11137273369437249,0.5954935622317596,0.15397015
0.11655286084294797,0.5954935622317596,0.14226356
0.11655286084294797,0.5987124463519313,0.14056706
0.11843654344242995,0.5987124463519313,0.13704914
0.11843654344242995,0.5997854077253219,0.13669235
0.11890746409230045,0.5997854077253219,0.13475686
0.11890746409230045,0.6008583690987125,0.13447955
0.11937838474217094,0.6008583690987125,0.13349569
0.11937838474217094,0.601931330472103,0.13343693
0.11984930539204144,0.601931330472103,0.1330508
0.11984930539204144,0.6030042918454935,0.1319775
0.12102660701671768,0.6030042918454935,0.13025619
0.12102660701671768,0.6040772532188842,0.13011916
0.12173298799152343,0.6040772532188842,0.12938555
0.12173298799152343,0.6062231759656652,0.12855913
0.12291028961619967,0.6062231759656652,0.12729846
0.12291028961619967,0.6072961373390557,0.1267748
0.12314574994113492,0.6072961373390557,0.1262222
0.12314574994113492,0.6083690987124464,0.12574887
0.12432305156581117,0.6083690987124464,0.12419341
0.12432305156581117,0.6094420600858369,0.124050334
0.1255003531904874,0.6094420600858369,0.12142883
0.1255003531904874,0.6115879828326181,0.12082319
0.1269131151400989,0.6115879828326181,0.118555434
0.1269131151400989,0.6126609442060086,0.11822423
0.12714857546503414,0.6126609442060086,0.11819278
0.12714857546503414,0.6137339055793991,0.11678944
0.12785495643983988,0.6137339055793991,0.11589716
0.12785495643983988,0.6148068669527897,0.11546956
0.12809041676477514,0.6148068669527897,0.11522505
